t,scenario,fallow,V,Vtilde,tau_star,d_star,Vtilde_prime,delta_Vtilde,stocking_resid
155.125,high_risk,no_fallow,63120.2856355789,63288.164731364894,253.027455896669,0.0,-0.04374033047770598,8.669611607036288,-8.713351937513993
156.95,high_risk,no_fallow,63120.07642319725,63288.08490526177,251.5865514092693,0.0,-0.04374033047770598,8.669600671953669,-8.713341002431374
158.775,high_risk,no_fallow,63120.59537885155,63288.78927003804,250.13961832158404,0.0,0.6967955043290819,8.669697160279185,-7.972901655950103
160.6,high_risk,no_fallow,63121.64109436164,63290.06092183344,248.68832411879862,0.0,0.6967955043290819,8.669871359155268,-7.973075854826186
162.425,high_risk,no_fallow,63122.79583618966,63291.41318761803,247.22280564399566,0.0,1.094343944191465,8.670056601043568,-7.575712656852103
164.25,high_risk,no_fallow,63124.82278856098,63293.41036531619,245.6434929930527,0.0,1.094343944191465,8.670330187029617,-7.575986242838152
166.075,high_risk,no_fallow,63126.84974093231,63295.407543014335,244.06418034210975,0.0,1.094343944191465,8.670603773015664,-7.576259828824199
167.9,high_risk,no_fallow,63129.36501832065,63297.77910768246,242.55474773039103,0.0,1.4138944665103275,8.67092864488801,-7.257034178377682
169.725,high_risk,no_fallow,63132.15263081463,63300.35946508384,241.08428667900898,0.0,1.4138944665103275,8.671282118504637,-7.25738765199431
171.55,high_risk,no_fallow,63135.094494295474,63303.103611096165,239.61276315837847,0.0,1.933146031536973,8.671658028917284,-6.738511997380311
173.375,high_risk,no_fallow,63138.77455892774,63306.631602603724,238.13615496348774,0.0,1.933146031536973,8.672141315425169,-6.738995283888196
175.2,high_risk,no_fallow,63142.454623560014,63310.159594111276,236.659546768597,0.0,1.933146031536973,8.672624601933052,-6.739478570396079
177.025,high_risk,no_fallow,63146.70200058424,63314.287817057826,235.17893062077482,0.0,2.400521629314695,8.67319011192573,-6.272668482611036
178.85,high_risk,no_fallow,63151.18824598404,63318.66876903133,233.69662691382365,0.0,2.400521629314695,8.673790242333059,-6.273268613018364
180.675,high_risk,no_fallow,63155.82989839448,63323.23070356994,232.21312562439329,0.0,2.8232927259089027,8.674415164872595,-5.851122438963692
182.5,high_risk,no_fallow,63160.978668418604,63328.383212794724,230.7257164342414,0.0,2.8232927259089027,8.675120988054072,-5.851828262145169
184.325,high_risk,no_fallow,63166.12743844273,63333.535722019515,229.23830724408953,0.0,2.8232927259089027,8.67582681123555,-5.852534085326647
186.15,high_risk,no_fallow,63171.79523819574,63339.22613170518,227.74758064435758,0.0,3.2083562462948216,8.67660631941167,-5.468250073116849
187.975,high_risk,no_fallow,63177.6220954463,63345.08138185467,226.2558374191092,0.0,3.2083562462948216,8.677408408473243,-5.469052162178421
189.8,high_risk,no_fallow,63183.60817142638,63350.98273155794,224.71206476053348,0.0,3.2936088457562422,8.678216812542184,-5.384607966785941
191.625,high_risk,no_fallow,63189.97239188906,63356.993567701444,223.0447221978054,0.0,3.2936088457562422,8.679040214753623,-5.385431368997381
193.45,high_risk,no_fallow,63196.33661235174,63363.00440384495,221.37737963507732,0.0,3.2936088457562422,8.679863616965063,-5.3862547712088205
195.275,high_risk,no_fallow,63203.04365374645,63369.04081047101,219.84635719590358,0.0,3.3105477873790283,8.680690521982331,-5.370142734603303
197.1,high_risk,no_fallow,63209.822329365765,63375.08256018298,218.3438195586666,0.0,3.3105477873790283,8.681518158929176,-5.370970371550148
198.925,high_risk,no_fallow,63216.79958424902,63381.325620269745,216.8401463540387,0.0,3.6186468021955687,8.682373372639692,-5.063726570444123
200.75,high_risk,no_fallow,63224.132912295216,63387.929650683756,215.3344369596063,0.0,3.6186468021955687,8.683278034340242,-5.064631232144674
202.575,high_risk,no_fallow,63231.46624034141,63394.53368109776,213.82872756517395,0.0,3.6186468021955687,8.684182696040791,-5.065535893845222
204.4,high_risk,no_fallow,63239.23121891214,63401.60609008705,212.31988159692918,0.0,3.9073733212050903,8.685151519190008,-4.777778197984917
206.225,high_risk,no_fallow,63247.050153798424,63408.73704639825,210.81064355695787,0.0,3.9073733212050903,8.686128362520309,-4.778755041315218
208.05,high_risk,no_fallow,63255.04727866825,63416.073102893875,209.30011046111392,0.0,4.17511087058204,8.687133301766286,-4.512022431184246
209.875,high_risk,no_fallow,63263.29072498591,63423.69268023269,207.78778714097544,0.0,4.17511087058204,8.688177079483932,-4.513066208901892
211.7,high_risk,no_fallow,63271.534171303574,63431.3122575715,206.27546382083696,0.0,4.17511087058204,8.689220857201576,-4.514109986619536
213.525,high_risk,no_fallow,63280.23800394672,63439.36574330586,204.76025656794624,0.0,4.4252199617694865,8.690324074425462,-4.265104112655975
215.35,high_risk,no_fallow,63288.96575276261,63447.44176973609,203.24489950036713,0.0,4.4252199617694865,8.691430379415904,-4.266210417646417
217.175,high_risk,no_fallow,63297.884498750405,63455.89295525379,201.64258579588378,0.0,4.852166025484656,8.692588076062163,-3.8404220505775077
219.0,high_risk,no_fallow,63307.00893400026,63464.748158250295,199.94662648242672,0.0,4.852166025484656,8.693801117568535,-3.8416350920838793
220.825,high_risk,no_fallow,63316.136379518255,63473.59362351151,198.2520178830694,0.0,4.419970650460984,8.695012825138564,-4.27504217467758
222.65,high_risk,no_fallow,63325.504646487054,63481.66006994859,196.66546641169217,0.0,4.419970650460984,8.696117817801179,-4.276147167340195
224.475,high_risk,no_fallow,63334.87291345586,63489.72651638569,195.07891494031495,0.0,4.419970650460984,8.697222810463794,-4.27725216000281
226.3,high_risk,no_fallow,63344.41054481856,63497.813986346926,193.52390837191547,0.0,4.441177443184304,8.698330683061224,-4.25715323987692
228.125,high_risk,no_fallow,63354.09059623976,63505.91913518073,191.99542819920188,0.0,4.441177443184304,8.69944097742202,-4.258263534237716
229.95,high_risk,no_fallow,63363.791089624494,63514.049871452706,190.4668023011068,0.0,4.6304543830173825,8.70055477691133,-4.070100393893948
231.775,high_risk,no_fallow,63373.74710755356,63522.500450701715,188.93635483574346,0.0,4.6304543830173825,8.701712390507085,-4.0712580074897025
233.6,high_risk,no_fallow,63383.703125482614,63530.951029950724,187.40590737038013,0.0,4.6304543830173825,8.70287000410284,-4.072415621085457
235.425,high_risk,no_fallow,63393.86128713267,63539.59307262259,185.87417423279,0.0,4.8038794571244905,8.70405384556474,-3.9001743884402496
237.25,high_risk,no_fallow,63404.151461008674,63548.360152631845,184.34160147252123,0.0,4.8038794571244905,8.70525481542902,-3.90137535830453
239.075,high_risk,no_fallow,63414.48665561221,63557.165525116245,182.80890704438673,0.0,4.9583845872232395,8.706461030837843,-3.748076443614604
240.9,high_risk,no_fallow,63425.10834575457,63566.21457698792,181.2754383661975,0.0,4.9583845872232395,8.707700626984648,-3.7493160397614087
242.725,high_risk,no_fallow,63435.73003589692,63575.263628859604,179.74196968800834,0.0,4.9583845872232395,8.708940223131453,-3.7505556359082135
244.55,high_risk,no_fallow,63446.535714255515,63584.480194595955,178.20815237442366,0.0,5.096067215716681,8.71020276638301,-3.6141355506663286
246.375,high_risk,no_fallow,63457.43338672222,63593.78051726464,176.6741607431413,0.0,5.096067215716681,8.711476783186939,-3.615409567470258
248.2,high_risk,no_fallow,63468.36152456574,63603.30751094012,175.10649085220007,0.0,5.724846378410502,8.712781850813716,-2.9879354724032137
250.025,high_risk,no_fallow,63479.41342800253,63613.75535558072,173.4020030313946,0.0,5.724846378410502,8.71421306240832,-2.989366683997817
251.85,high_risk,no_fallow,63490.46533143932,63624.20320022132,171.69751521058916,0.0,5.724846378410502,8.715644274002921,-2.9907978955924186
253.675,high_risk,no_fallow,63501.5527787109,63634.18223243836,170.01184731115856,0.0,5.372175783491413,8.717011264717584,-3.3448354812261716
255.5,high_risk,no_fallow,63512.6534796158,63643.98645324323,168.3331970095288,0.0,5.372175783491413,8.718354308663457,-3.3461785251720446
257.325,high_risk,no_fallow,63523.79788161468,63653.47522108966,166.6920638224709,0.0,4.7054650298330865,8.719654139875297,-4.014189110042211
259.15,high_risk,no_fallow,63535.06714388207,63662.062694769105,165.15812239133265,0.0,4.7054650298330865,8.720830506132755,-4.015365476299668
260.975,high_risk,no_fallow,63546.336406149465,63670.650168448556,163.62418096019434,0.0,4.7054650298330865,8.722006872390214,-4.016541842557127
262.8,high_risk,no_fallow,63557.71630519062,63679.30560227212,162.09405216772274,0.0,4.752594924298762,8.723192548256456,-3.970597623957694
264.625,high_risk,no_fallow,63569.1255921248,63687.979088008964,160.56493610739693,0.0,4.752594924298762,8.72438069698753,-3.9717857726887686
266.45,high_risk,no_fallow,63580.563671399905,63696.664665978395,159.03795436096956,0.0,4.773237091620676,8.725570502188821,-3.952333410568145
268.275,high_risk,no_fallow,63592.06265755003,63705.3758236706,157.5154875093273,0.0,4.773237091620676,8.726763811461726,-3.95352671984105
270.1,high_risk,no_fallow,63603.56164370015,63714.08698136281,155.99302065768498,0.0,4.773237091620676,8.727957120734633,-3.9547200291139566
271.925,high_risk,no_fallow,63615.09929988749,63722.78704080934,154.47819704055988,0.0,4.766098255804601,8.72914890969991,-3.9630506538953094
273.75,high_risk,no_fallow,63626.6436812987,63731.48517012618,152.96470268161167,0.0,4.766098255804601,8.730340434263862,-3.964242178459261
275.575,high_risk,no_fallow,63638.240887772416,63740.152551302876,151.4561442524279,0.0,4.722075288914189,8.73152774675382,-4.009452457839631
277.4,high_risk,no_fallow,63649.92329595987,63748.770338705144,149.95554700028345,0.0,4.722075288914189,8.732708265576049,-4.01063297666186
279.225,high_risk,no_fallow,63661.60570414732,63757.38812610741,148.45494974813897,0.0,4.722075288914189,8.733888784398276,-4.011813495484088
281.05,high_risk,no_fallow,63673.30290945919,63767.49552539847,146.79800557735277,0.0,5.615511519882793,8.735273359643628,-3.1197618397608347
282.875,high_risk,no_fallow,63685.001514499054,63777.743833922264,145.12627183318156,0.0,5.615511519882793,8.7366772375236,-3.121165717640806
284.7,high_risk,no_fallow,63696.63150202714,63787.58397065893,143.45998163517658,0.0,5.11228602892043,8.738025201460129,-3.6257391725396992
286.525,high_risk,no_fallow,63708.175717665516,63796.913892661716,141.80049586987943,0.0,5.11228602892043,8.73930327296736,-3.6270172440469306
288.35,high_risk,no_fallow,63719.71993330388,63806.24381466449,140.1410101045822,0.0,5.11228602892043,8.74058134447459,-3.62829531555416
290.175,high_risk,no_fallow,63731.15215404412,63812.75885004093,138.6842945562229,0.0,3.5308342048603674,8.741473815074102,-5.210639610213734
292.0,high_risk,no_fallow,63742.58153947047,63819.2026224648,137.2327124310772,0.0,3.5308342048603674,8.742356523625316,-5.211522318764949
293.825,high_risk,no_fallow,63753.975120163734,63825.39873796591,135.79589606071312,0.0,3.262739173206497,8.743205306570674,-5.480466133364177
295.65,high_risk,no_fallow,63765.333769410085,63831.35323695701,134.37348530477007,0.0,3.262739173206497,8.744020991363975,-5.481281818157478
297.475,high_risk,no_fallow,63776.689470372425,63837.285141835884,132.9523843388957,0.0,2.928470115559886,8.74483358107341,-5.816363465513524
299.3,high_risk,no_fallow,63787.96851595053,63842.62959979678,131.56533791480808,0.0,2.928470115559886,8.7455656986023,-5.8170955830424145
301.125,high_risk,no_fallow,63799.247561528646,63847.97405775768,130.17829149072048,0.0,2.928470115559886,8.74629781613119,-5.8178277005713035
302.95,high_risk,no_fallow,63810.457924179005,63853.16994543145,128.79554492774167,0.0,2.785120583014968,8.747009581565953,-5.961888998550985
304.775,high_risk,no_fallow,63821.61602807998,63858.252790495455,127.4160699982152,0.0,2.785120583014968,8.747705861711708,-5.96258527869674
306.6,high_risk,no_fallow,63832.75054108121,63863.61571092096,126.00945100696623,0.0,4.338963342055236,8.748440508345338,-4.409477166290102
308.425,high_risk,no_fallow,63843.66978712217,63871.53431902021,124.35514245249989,0.0,4.338963342055236,8.749525249180852,-4.410561907125616
310.25,high_risk,no_fallow,63854.58903316312,63879.45292711946,122.70083389803355,0.0,4.338963342055236,8.750609990016367,-4.41164664796113
312.075,high_risk,no_fallow,63865.29800889717,63882.68124130061,121.30688551752588,0.0,0.2571604157475854,8.751052224835702,-8.493891809088117
313.9,high_risk,no_fallow,63875.88329621537,63883.15055905935,120.06609018052332,0.0,0.2571604157475854,8.751116514939639,-8.493956099192054
315.725,high_risk,no_fallow,63886.442332945495,63883.35578738425,118.83786743597697,0.0,-0.6444726355078628,8.751144628408802,-9.395617263916666
317.55,high_risk,no_fallow,63896.864058907224,63882.17962482445,117.67540902120184,0.0,-0.6444726355078628,8.750983510249926,-9.39545614575779
319.375,high_risk,no_fallow,63907.285784868945,63881.00346226465,116.51295060642673,0.0,-0.6444726355078628,8.750822392091049,-9.395295027598912
321.2,high_risk,no_fallow,63917.522053679204,63882.66909044135,115.17421022099822,0.0,1.6078272632849648,8.751050560334432,-7.143223297049468
323.025,high_risk,no_fallow,63927.67552911827,63885.60337519684,113.7567725272423,0.0,1.6078272632849648,8.751452517150254,-7.143625253865289
324.85,high_risk,no_fallow,63937.73356760854,63886.20748637024,112.43627991122464,0.0,-4.137806226827928,8.751535272105514,-12.889341498933442
326.675,high_risk,no_fallow,63947.45757677802,63878.65599000628,111.45509506729105,0.0,-4.137806226827928,8.750500820548806,-12.888307047376735
328.5,high_risk,no_fallow,63957.1815859475,63871.10449364231,110.47391022335748,0.0,-4.137806226827928,8.749466368992099,-12.887272595820027
330.325,high_risk,no_fallow,63966.716034119796,63861.149240868814,109.59617662584236,0.0,-5.8867778789505545,8.748102635735455,-14.63488051468601
332.15,high_risk,no_fallow,63976.18833114548,63850.40587123973,108.75236146977593,0.0,-5.8867778789505545,8.746630941265717,-14.633408820216271
333.975,high_risk,no_fallow,63985.57951235965,63839.48592036723,107.88834119745133,0.0,-6.227530248614268,8.745135057584553,-14.97266530619882
335.8,high_risk,no_fallow,63994.76614065785,63828.12067766351,106.97336889282357,0.0,-6.227530248614268,8.7435781750224,-14.971108423636668
337.625,high_risk,no_fallow,64003.95276895604,63816.75543495979,106.05839658819583,0.0,-6.227530248614268,8.742021292460247,-14.969551541074516
339.45,high_risk,no_fallow,64012.96411442529,63798.67626176676,105.42195092569693,0.0,-10.742502184137738,8.739544693392709,-19.482046877530447
341.275,high_risk,no_fallow,64021.93562288795,63779.07119528071,104.84880677277278,0.0,-10.742502184137738,8.736859067846673,-19.47936125198441
343.1,high_risk,no_fallow,64030.84227077801,63755.670753760394,104.42777857495997,0.0,-16.758654391094115,8.733653527912384,-25.4923079190065
344.925,high_risk,no_fallow,64039.62614686994,63725.08620949665,104.29468414932224,0.0,-16.758654391094115,8.72946386431461,-25.488118255408725
346.75,high_risk,no_fallow,64048.41002296187,63694.5016652329,104.1615897236845,0.0,-16.758654391094115,8.725274200716836,-25.48392859181095
348.575,high_risk,no_fallow,64057.18020045904,63654.83045719903,104.48364036986727,0.0,-22.438914976701533,8.719839788657403,-31.158754765358935
350.4,high_risk,no_fallow,64065.94844857667,63613.87943736655,104.86979595574306,0.0,-22.438914976701533,8.714230059913227,-31.15314503661476
352.225,high_risk,no_fallow,64074.830644162226,63565.70227747377,105.72502619392672,0.0,-32.15775839528275,8.707630448969011,-40.86538884425176
354.05,high_risk,no_fallow,64083.87858151931,63507.01436840238,107.2625468354672,0.0,-32.15775839528275,8.69959100937019,-40.857349404652936
355.875,high_risk,no_fallow,64092.92651887639,63448.32645933099,108.80006747700769,0.0,-32.15775839528275,8.691551569771368,-40.84930996505412
357.7,high_risk,no_fallow,64102.69052771174,63376.563815967485,112.3179409382659,0.0,-39.7933278088459,8.681721070680478,-48.47504887952638
359.525,high_risk,no_fallow,64112.50164651276,63303.94099271634,115.96610076924237,0.0,-39.7933278088459,8.671772738728267,-48.46510054757417
361.35,high_risk,no_fallow,64122.943457306705,63240.80211212222,120.78056713241867,0.0,-28.7161921892564,8.663123577003045,-37.379315766259445
363.175,high_risk,no_fallow,64134.098945882106,63188.395061376825,126.91480141361022,0.0,-28.7161921892564,8.65594452895573,-37.37213671821213
