t,Q,xi,V,Vtilde,tau_star,d_star,W,fallow_foc
295.65,0.25,1.0,111476.64306504629,110231.63925206194,231.86568471913571,1.8695121951219387,1.1313999477463679e8,-4.792209586749371
297.475,0.25,1.0,111589.75990136506,110250.45137937913,231.17763729959074,3.694512195121967,1.1316828977659272e8,-4.79478659049145
299.3,0.25,1.0,111702.87673768381,110269.26350669633,230.48958988004577,5.519512195121939,1.1319658477854866e8,-4.797363594233532
301.125,0.25,1.0,111815.99357400257,110288.07563401353,229.80154246050083,7.344512195121911,1.1322487978050458e8,-4.799940597975615
302.95,0.25,1.0,111916.65358636634,110356.7366212944,234.08897887220866,8.6353658536585,1.1325317983521399e8,181.83935319471473
304.775,0.25,1.0,111944.64879232606,110716.18262503008,267.4000709662262,6.810365853658518,1.1328150936431871e8,181.7901140161208
306.6,0.25,1.0,111972.64399828577,111075.62862876577,300.71116306024487,4.985365853658478,1.1330983889342345e8,181.7408748375269
308.425,0.25,1.0,112000.63920424548,111435.07463250145,334.02225515426244,3.1603658536584955,1.1333816842252818e8,181.69163565893294
310.25,0.25,1.0,112028.6344102052,111794.52063623711,367.33334724828,1.3353658536585122,1.133664979516329e8,181.64239648033902
312.075,0.25,1.0,112051.67694831827,112052.84328407126,389.74878059780485,0.4896341463414681,1.1339039303902827e8,-24.92138828898859
313.9,0.25,1.0,112061.21221048599,112035.37496126487,382.4487810078049,2.3146341463414393,1.1340219419448899e8,-24.91899536805621
315.725,0.25,1.0,112070.74747265372,112017.90663845849,375.14878141780474,4.139634146341468,1.1341399534994972e8,-24.91660244712383
317.55,0.25,1.0,112080.28273482143,112000.4383156521,367.8487818278048,5.964634146341439,1.1342579650541043e8,-24.91420952619145
319.375,0.25,1.0,112089.81799698916,111982.96999284571,360.5487822378049,7.78963414634141,1.1343759766087115e8,-24.911816605259062
321.2,0.25,1.0,112103.76864965285,111978.48776864538,355.3853679336586,8.190243902438995,1.1344806740921585e8,-6.677297024956253
323.025,0.25,1.0,112124.61834996646,111994.29632351699,353.56036813865865,6.365243902439014,1.1345645683394179e8,-6.679462580418116
324.85,0.25,1.0,112145.46805028008,112010.1048783886,351.7353683436586,4.540243902438974,1.134648462586677e8,-6.681628135879983
326.675,0.25,1.0,112166.31775059369,112025.91343326023,349.91036854865865,2.715243902438991,1.1347323568339363e8,-6.683793691341847
328.5,0.25,1.0,112187.16745090732,112041.72198813185,348.08536875365866,0.8902439024390087,1.1348162510811955e8,-6.685959246803714
330.325,0.25,1.0,112211.028296278,112079.52624621139,349.0646368313416,0.0,1.1348774884231135e8,16.83981659586444
332.15,0.25,1.0,112237.75689884592,112138.2787930604,352.71463621634155,0.0,1.1349171477599445e8,16.831768301775536
333.975,0.25,1.0,112264.48550141383,112197.0313399094,356.3646356013416,0.0,1.1349568070967756e8,16.82372000768663
335.8,0.25,1.0,112291.21410398175,112255.7838867584,360.01463498634155,0.0,1.1349964664336066e8,16.815671713597727
337.625,0.25,1.0,112317.94270654966,112314.53643360741,363.6646343713415,0.0,1.1350361257704377e8,16.807623419508822
339.45,0.25,1.0,112334.52587205861,112342.98092179102,363.84268292682935,0.0,1.1350381222961992e8,-9.384479730219063
341.275,0.25,1.0,112345.25590080277,112353.93999151382,362.01768292682937,0.0,1.1350183902771129e8,-9.385980972646843
343.1,0.25,1.0,112355.98592954694,112364.89906123662,360.1926829268293,0.0,1.1349986582580265e8,-9.387482215074623
344.925,0.25,1.0,112366.71595829111,112375.85813095942,358.36768292682933,0.0,1.1349789262389402e8,-9.388983457502404
346.75,0.25,1.0,112377.44598703527,112386.81720068221,356.54268292682934,0.0,1.1349591942198539e8,-9.390484699930184
348.575,0.25,1.0,112383.53729806001,112393.31914004752,354.71768292682935,0.0,1.1357511937522829e8,-12.621465427940322
350.4,0.25,1.0,112388.13224853008,112398.38329542654,352.89268292682937,0.0,1.1368050421722975e8,-12.622159147855257
352.225,0.25,1.0,112392.72719900016,112403.44745080556,351.0676829268293,0.0,1.1378588905923122e8,-12.622852867770192
354.05,0.25,1.0,112397.32214947023,112408.51160618458,349.24268292682933,0.0,1.1389127390123269e8,-12.623546587685126
355.875,0.25,1.0,112401.91709994031,112413.5757615636,347.41768292682934,0.0,1.1399665874323416e8,-12.624240307600058
357.7,0.25,1.0,112407.274347202,112422.28545945768,346.352188640078,0.0,1.1403455229547514e8,-10.35043732683911
359.525,0.25,1.0,112412.73746901807,112431.50148270106,345.39218125794457,0.0,1.1406307205747159e8,-10.351699795776558
361.35,0.25,1.0,112418.20059083415,112440.71750594444,344.4321738758111,0.0,1.1409159181946805e8,-10.352962264714009
363.175,0.25,1.0,112423.66371265022,112449.93352918782,343.47216649367766,0.0,1.1412011158146451e8,-10.354224733651456
0.0,0.5,0.0,86914.38315731735,86887.78360962786,349.3731555793863,0.0,1.151597898915371e8,-2.7685793916090518
1.825,0.5,0.0,86926.98090384583,86904.45289814059,348.2785279542032,0.0,1.1516545311837795e8,-2.7708628557888773
3.65,0.5,0.0,86939.57865037431,86921.1221866533,347.18390032902,0.0,1.1517111634521881e8,-2.773146319968701
5.475,0.5,0.0,86952.17639690281,86937.79147516603,346.08927270383685,0.0,1.1517677957205966e8,-2.7754297841485265
7.3,0.5,0.0,86964.77414343129,86954.46076367874,344.9946450786537,0.0,1.1518244279890051e8,-2.77771324832835
9.125,0.5,0.0,86977.11855869087,86970.91619440798,343.8899879847623,0.0,1.1518743869470505e8,-3.740862663259401
10.95,0.5,0.0,86987.63898881432,86985.83184909614,342.7131187161712,0.0,1.1518762980704807e8,-3.7429059036276424
12.775,0.5,0.0,86998.15941893778,87000.74750378428,341.5362494475802,0.0,1.151878209193911e8,-3.744949143995882
14.6,0.5,0.0,87008.67984906123,87015.66315847244,340.35938017898917,0.0,1.1518801203173412e8,-3.7469923843641215
16.425,0.5,0.0,87019.20027918468,87030.5788131606,339.1825109103981,0.0,1.1518820314407714e8,-3.749035624732363
18.25,0.5,0.0,87029.01189116538,87045.06031899128,338.03978454715286,0.0,1.151868996350735e8,-4.726367510803845
20.075,0.5,0.0,87036.62616690356,87058.1959633638,337.0029011904795,0.0,1.1518096279989517e8,-4.728166914142546
21.9,0.5,0.0,87044.24044264173,87071.33160773634,335.9660178338062,0.0,1.1517502596471684e8,-4.729966317481251
23.725,0.5,0.0,87051.85471837991,87084.46725210888,334.92913447713283,0.0,1.151690891295385e8,-4.731765720819954
25.55,0.5,0.0,87059.46899411808,87097.6028964814,333.8922511204595,0.0,1.1516315229436019e8,-4.733565124158657
27.375,0.5,0.0,87065.76442247404,87109.9077106675,332.90313548034084,0.0,1.1515467834172428e8,-5.979599122218084
29.2,0.5,0.0,87069.7738487008,87120.77241919712,331.99681721558363,0.0,1.1514180671882857e8,-5.9810874384550194
31.025,0.5,0.0,87073.78327492755,87131.63712772675,331.0904989508265,0.0,1.1512893509593287e8,-5.982575754691953
32.85,0.5,0.0,87077.79270115432,87142.50183625636,330.1841806860693,0.0,1.1511606347303717e8,-5.984064070928887
34.675,0.5,0.0,87081.80212738107,87153.36654478598,329.27786242131214,0.0,1.1510319185014147e8,-5.985552387165822
36.5,0.5,0.0,87083.33320577486,87161.69346514325,328.33905569799083,0.0,1.150850874493634e8,-8.8373592273789
38.325,0.5,0.0,87082.26201894403,87167.35570791957,327.36613609317726,0.0,1.1506148863180886e8,-8.838134877074287
40.15,0.5,0.0,87081.19083211319,87173.0179506959,326.39321648836363,0.0,1.1503788981425433e8,-8.838910526769673
41.975,0.5,0.0,87080.11964528236,87178.68019347222,325.42029688355,0.0,1.1501429099669978e8,-8.83968617646506
43.8,0.5,0.0,87079.04845845152,87184.34243624854,324.44737727873644,0.0,1.1499069217914525e8,-8.840461826160446
45.625,0.5,0.0,87074.28171728685,87186.34081101441,323.5862002228879,0.0,1.1496168803732175e8,-12.133197788252005
47.45,0.5,0.0,87067.14982134852,87185.9943102536,322.796538398377,0.0,1.1492922448796609e8,-12.13315032239436
49.275,0.5,0.0,87060.01792541017,87185.6478094928,322.0068765738661,0.0,1.1489676093861043e8,-12.133102856536716
51.1,0.5,0.0,87052.88602947183,87185.30130873199,321.2172147493552,0.0,1.1486429738925478e8,-12.13305539067907
52.925,0.5,0.0,87045.7541335335,87184.95480797118,320.4275529248443,0.0,1.1483183383989914e8,-12.133007924821426
54.75,0.5,0.0,87033.14361983073,87177.60459189696,319.58222543445606,0.0,1.1478948228933306e8,-17.376792422169242
56.575,0.5,0.0,87018.52427961434,87167.68634687447,318.7164871999128,0.0,1.1474350513832317e8,-17.37543375846753
58.4,0.5,0.0,87003.90493939795,87157.76810185198,317.8507489653696,0.0,1.1469752798731329e8,-17.374075094765818
60.225,0.5,0.0,86989.28559918156,87147.8498568295,316.98501073082633,0.0,1.146515508363034e8,-17.37271643106411
62.05,0.5,0.0,86974.66625896517,87137.93161180701,316.1192724962831,0.0,1.1460557368529351e8,-17.371357767362397
63.875,0.5,0.0,86953.88716747741,87119.98189231816,315.26917649100085,0.0,1.1455122680290943e8,-22.524131044479766
65.7,0.5,0.0,86932.05211862885,87100.65534863506,314.4217620107348,0.0,1.1449544510943264e8,-22.521483572742355
67.525,0.5,0.0,86910.21706978028,87081.32880495196,313.5743475304688,0.0,1.1443966341595583e8,-22.518836101004943
69.35,0.5,0.0,86888.38202093172,87062.00226126886,312.7269330502028,0.0,1.1438388172247903e8,-22.516188629267532
71.175,0.5,0.0,86866.54697208315,87042.67571758578,311.87951856993675,0.0,1.1432810002900223e8,-22.513541157530128
73.0,0.5,0.0,86837.73098087867,87013.93657141784,311.20618163319193,0.0,1.1426746591323107e8,-27.79613445091058
74.825,0.5,0.0,86808.74046611528,86984.96211018779,310.5371966350352,0.0,1.1420671048690258e8,-27.792165346632487
76.65,0.5,0.0,86779.7499513519,86955.98764895771,309.8682116368784,0.0,1.1414595506057407e8,-27.788196242354395
78.475,0.5,0.0,86750.75943658853,86927.01318772766,309.1992266387217,0.0,1.1408519963424556e8,-27.784227138076304
80.3,0.5,0.0,86721.32226184582,86897.39071231137,308.5171758659796,0.0,1.1402391526886821e8,-31.41970099564263
82.125,0.5,0.0,86687.75348229449,86861.7741056724,307.7142666783229,0.0,1.1395773821728906e8,-31.414822008431813
83.95,0.5,0.0,86654.18470274315,86826.15749903343,306.9113574906662,0.0,1.1389156116570993e8,-31.409943021220997
85.775,0.5,0.0,86620.61592319181,86790.54089239446,306.10844830300954,0.0,1.1382538411413078e8,-31.405064034010177
87.6,0.5,0.0,86587.04714364048,86754.9242857555,305.3055391153528,0.0,1.1375920706255163e8,-31.400185046799358
89.425,0.5,0.0,86552.9737798314,86718.58814080918,304.5436797734966,0.0,1.1369424231691106e8,-33.19131529185651
91.25,0.5,0.0,86517.10633866147,86679.69363743674,303.9277754389308,0.0,1.136335879923854e8,-33.18598727769591
93.075,0.5,0.0,86481.23889749154,86640.7991340643,303.31187110436497,0.0,1.1357293366785973e8,-33.1806592635353
94.9,0.5,0.0,86445.3714563216,86601.90463069186,302.69596676979916,0.0,1.1351227934333408e8,-33.17533124937469
96.725,0.5,0.0,86409.50401515167,86563.01012731943,302.0800624352334,0.0,1.1345162501880841e8,-33.17000323521408
98.55,0.5,0.0,86373.64915498091,86523.86146142759,301.3990205775549,0.0,1.133908897030608e8,-33.572494153622834
100.375,0.5,0.0,86337.8185581657,86484.22262496258,300.59235635387336,0.0,1.1332999818995662e8,-33.567064176024886
102.2,0.5,0.0,86301.98796135049,86444.58378849758,299.78569213019176,0.0,1.1326910667685242e8,-33.561634198426944
104.025,0.5,0.0,86266.15736453528,86404.94495203257,298.9790279065102,0.0,1.1320821516374822e8,-33.556204220828995
105.85,0.5,0.0,86230.32676772006,86365.30611556757,298.1723636828287,0.0,1.1314732365064403e8,-33.55077424323105
107.675,0.5,0.0,86195.98938791134,86327.30382595044,297.36341145750873,0.0,1.1309049744446267e8,-31.610502242109398
109.5,0.5,0.0,86163.38099621538,86291.19648531509,296.55180996713386,0.0,1.1303837843577093e8,-31.605556031063458
111.325,0.5,0.0,86130.7726045194,86255.08914467972,295.74020847675894,0.0,1.1298625942707919e8,-31.600609820017517
113.15,0.5,0.0,86098.16421282344,86218.98180404435,294.928606986384,0.0,1.1293414041838744e8,-31.595663608971577
114.975,0.5,0.0,86065.55582112748,86182.874463409,294.11700549600914,0.0,1.128820214096957e8,-31.590717397925637
116.8,0.5,0.0,86034.82414615832,86148.09170924236,293.4904120768959,0.0,1.1283782517902489e8,-30.346042928913768
118.625,0.5,0.0,86005.421812204,86114.2472038244,292.9948660415929,0.0,1.127992409161189e8,-30.341406695294864
120.45,0.5,0.0,85976.01947824968,86080.40269840644,292.49932000628996,0.0,1.1276065665321292e8,-30.336770461675968
122.275,0.5,0.0,85946.61714429536,86046.55819298848,292.003773970987,0.0,1.1272207239030693e8,-30.332134228057072
124.1,0.5,0.0,85917.21481034104,86012.71368757053,291.5082279356841,0.0,1.1268348812740093e8,-30.327497994438172
125.925,0.5,0.0,85891.76477424569,85982.98321644115,290.7676500532668,0.0,1.126470656512969e8,-27.136360502748843
127.75,0.5,0.0,85867.95017174717,85954.95510432775,289.9256796823883,0.0,1.1261153770766261e8,-27.132521035336048
129.575,0.5,0.0,85844.13556924864,85926.92699221434,289.08370931150984,0.0,1.1257600976402833e8,-27.128681567923252
131.4,0.5,0.0,85820.3209667501,85898.89888010094,288.24173894063136,0.0,1.1254048182039405e8,-27.124842100510456
133.225,0.5,0.0,85796.50636425159,85870.87076798754,287.3997685697529,0.0,1.1250495387675977e8,-27.121002633097664
135.05,0.5,0.0,85777.2411310143,85846.06610953368,286.85176284326553,0.0,1.1248058051756072e8,-24.98768370258111
136.875,0.5,0.0,85758.91253262495,85821.92510330385,286.36427924944695,0.0,1.1245850369045128e8,-24.984376715426336
138.7,0.5,0.0,85740.58393423558,85797.78409707402,285.87679565562837,0.0,1.1243642686334184e8,-24.981069728271564
140.525,0.5,0.0,85722.25533584622,85773.6430908442,285.38931206180973,0.0,1.124143500362324e8,-24.977762741116795
142.35,0.5,0.0,85703.92673745684,85749.50208461437,284.90182846799115,0.0,1.1239227320912296e8,-24.974455753962026
144.175,0.5,0.0,85689.90123022444,85727.94103578755,284.3381227321842,0.0,1.1237509878674783e8,-23.485330727628167
146.0,0.5,0.0,85676.09639433342,85706.51229246857,283.7705081685831,0.0,1.123581757697437e8,-23.482395283337894
147.825,0.5,0.0,85662.29155844239,85685.0835491496,283.2028936049819,0.0,1.1234125275273956e8,-23.47945983904762
149.65,0.5,0.0,85648.48672255137,85663.65480583062,282.6352790413807,0.0,1.1232432973573543e8,-23.476524394757355
151.475,0.5,0.0,85635.079170394,85642.66255715142,282.0490008351292,0.0,1.1230776764404689e8,-20.204921761586192
153.3,0.5,0.0,85626.70387886287,85627.1992405758,281.22631648864063,0.0,1.1229577727302249e8,-20.202803499041586
155.125,0.5,0.0,85618.32858733174,85611.7359240002,280.403632142152,0.0,1.122837869019981e8,-20.200685236496987
156.95,0.5,0.0,85609.9532958006,85596.27260742459,279.5809477956634,0.0,1.122717965309737e8,-20.19856697395238
158.775,0.5,0.0,85601.57800426947,85580.80929084898,278.75826344917476,0.0,1.122598061599493e8,-20.196448711407776
160.6,0.5,0.0,85594.00326756567,85565.3352374987,278.0112831527502,0.0,1.1224993148000494e8,-20.22448019463753
162.425,0.5,0.0,85589.73081952456,85549.81689495286,277.57658206284003,0.0,1.1224878402576567e8,-20.222354394288786
164.25,0.5,0.0,85585.45837148346,85534.29855240702,277.1418809729298,0.0,1.1224763657152641e8,-20.220228593940043
166.075,0.5,0.0,85581.18592344236,85518.78020986117,276.70717988301965,0.0,1.1224648911728714e8,-20.218102793591292
167.9,0.5,0.0,85576.91347540126,85503.26186731533,276.2724787931094,0.0,1.1224534166304788e8,-20.21597699324255
169.725,0.5,0.0,85573.67480485616,85488.20860629083,275.8280013034984,0.0,1.1224538430270194e8,-19.410191304167196
171.55,0.5,0.0,85572.66273199476,85474.1570593123,275.3624669529934,0.0,1.1224799022151081e8,-19.40826643471808
173.375,0.5,0.0,85571.65065913336,85460.10551233377,274.89693260248833,0.0,1.1225059614031969e8,-19.406341565268967
175.2,0.5,0.0,85570.63858627196,85446.05396535524,274.4313982519833,0.0,1.1225320205912857e8,-19.40441669581985
177.025,0.5,0.0,85569.62651341056,85432.00241837671,273.96586390147826,0.0,1.1225580797793745e8,-19.40249182637074
178.85,0.5,0.0,85570.0796196417,85419.79642434018,273.4247764410083,0.0,1.1226003741767061e8,-17.09738992088331
180.675,0.5,0.0,85572.40489915779,85409.94863684065,272.78714889558313,0.0,1.1226634135636258e8,-17.096040908897074
182.5,0.5,0.0,85574.73017867387,85400.10084934114,272.149521350158,0.0,1.1227264529505455e8,-17.094691896910838
184.325,0.5,0.0,85577.05545818996,85390.2530618416,271.51189380473295,0.0,1.1227894923374654e8,-17.093342884924603
186.15,0.5,0.0,85579.38073770604,85380.40527434208,270.8742662593078,0.0,1.1228525317243852e8,-17.091993872938367
187.975,0.5,0.0,85583.0236955687,85370.81591735908,270.309202643652,0.0,1.1229450614564553e8,-16.838252598831776
189.8,0.5,0.0,85587.69787996345,85361.42881034556,269.80092819042426,0.0,1.1230606705890779e8,-16.836966693761433
191.625,0.5,0.0,85592.3720643582,85352.04170333203,269.29265373719653,0.0,1.1231762797217004e8,-16.835680788691082
193.45,0.5,0.0,85597.04624875297,85342.6545963185,268.78437928396886,0.0,1.123291888854323e8,-16.83439488362074
195.275,0.5,0.0,85601.72043314773,85333.26748930497,268.27610483074113,0.0,1.1234074979869455e8,-16.833108978550392
197.1,0.5,0.0,85607.68520706454,85326.07313156052,267.6708013918303,0.0,1.1235257297459477e8,-15.072774721476248
198.925,0.5,0.0,85614.24918325945,85319.89683597672,267.0204487809951,0.0,1.123645179152912e8,-15.071928653588055
200.75,0.5,0.0,85620.81315945437,85313.72054039291,266.3700961701599,0.0,1.1237646285598762e8,-15.071082585699862
202.575,0.5,0.0,85627.37713564928,85307.5442448091,265.71974355932474,0.0,1.1238840779668404e8,-15.07023651781167
204.4,0.5,0.0,85633.9411118442,85301.3679492253,265.06939094848957,0.0,1.1240035273738046e8,-15.069390449923478
